time_dt,time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,lon,lat,device,speed_calculated,distance_from_start,speed_filtered,speed_calculated_filtered,seconds
2024-01-21 15:47:19+00:00,1705852038966850300,2121.568850341797,45.0,1.5,1.2039332389831543,17.55699920654297,2.1404619216918945,5.376662731170654,80.5766723128554,2.3119284,48.8484589,SensorLogger (Pixel 4 XL),2.1887213536817547,5221.194681236732,2.1350006071151224,2.0447189533447294,1576.0
2024-01-21 15:47:20+00:00,1705852040088059400,2122.690059326172,45.0,1.5,1.1975053548812866,17.37299919128418,2.132190227508545,5.282923221588135,80.65916835897204,2.3119299,48.8484863,SensorLogger (Pixel 4 XL),2.6754696322041016,5224.243401365626,2.1416369552526113,2.218163283274145,1577.0
2024-01-21 15:47:21+00:00,1705852041260894000,2123.862894042969,45.0,1.5,1.19073486328125,17.283000946044922,2.126725196838379,5.240899562835693,80.63993607993558,2.3119295,48.8485086,SensorLogger (Pixel 4 XL),2.745150563466752,5226.723491696536,2.158724016517547,2.394450155127736,1578.0
2024-01-21 15:47:22+00:00,1705852041817921300,2124.4199213867187,45.0,1.5,1.19073486328125,17.347999572753906,2.125481128692627,5.132577896118164,80.63993607993558,2.3119288,48.8485167,SensorLogger (Pixel 4 XL),1.6195519243251235,5227.625625846287,2.1839821927687817,2.490909468949078,1579.0
2024-01-21 15:47:23+00:00,1705852042969643800,2125.571643798828,45.0,1.5,1.2114869356155396,17.437000274658203,2.183013916015625,4.891122817993164,80.6419605282999,2.3119282,48.8485449,SensorLogger (Pixel 4 XL),2.4514135328313125,5230.76310649498,2.215425835691438,2.6858748579767076,1580.0
2024-01-21 15:47:24+00:00,1705852044075697000,2126.677696777344,45.0,1.5,1.2195600271224976,17.59600067138672,2.284013271331787,4.262819766998291,80.45672551029666,2.3119255,48.848576,SensorLogger (Pixel 4 XL),2.3846590581400586,5234.230202665615,2.2502582364492407,2.6745098429179537,1581.0
2024-01-21 15:47:25+00:00,1705852045197746000,2127.7997458496093,45.0,1.5,1.237363576889038,17.729000091552734,2.342697858810425,4.066109657287598,80.43546929243718,2.3119243,48.8486063,SensorLogger (Pixel 4 XL),2.200557351365551,5237.601496037999,2.2867832496694973,2.775560897870957,1582.0
2024-01-21 15:47:26+00:00,1705852045717665000,2128.3196650390623,45.0,1.5,1.237363576889038,17.937999725341797,2.352832317352295,4.017598628997803,80.43546929243718,2.3119248,48.8486245,SensorLogger (Pixel 4 XL),3.893064773821555,5239.625574382139,2.3214226291190565,2.8174074377017346,1583.0
2024-01-21 15:47:27+00:00,1705852046890499600,2129.492499511719,45.0,1.5,1.2272531986236572,17.93000030517578,2.3664662837982178,4.565374374389648,80.2067152830206,2.3119282,48.8486493,SensorLogger (Pixel 4 XL),3.0152336397716537,5242.395951058419,2.3563039242412294,2.7860978303053154,1584.0
2024-01-21 15:47:28+00:00,1705852047946050300,2130.5480502929686,45.0,1.5,1.3225722312927246,18.07200050354004,2.3736495971679688,5.1679534912109375,80.10600475031777,2.3119306,48.8486749,SensorLogger (Pixel 4 XL),2.8544740675249756,5245.248849923531,2.388681378947137,2.787052097920532,1585.0
2024-01-21 15:47:29+00:00,1705852049118884600,2131.7208845214845,45.0,1.5,2.042675733566284,18.01300048828125,2.3893613815307617,5.241897106170654,80.02351410233496,2.3119347,48.8487058,SensorLogger (Pixel 4 XL),3.2843026162061597,5248.698070953851,2.412462289516755,2.6676058642858314,1586.0
2024-01-21 15:47:30+00:00,1705852050174435600,2132.776435546875,45.0,1.5,1.661589741706848,17.878999710083008,2.405308723449707,4.700554370880127,80.12523581463483,2.3119365,48.8487326,SensorLogger (Pixel 4 XL),2.004235072271327,5251.685090536259,2.425386898981513,2.4621353249839713,1587.0
2024-01-21 15:47:31+00:00,1705852050779442700,2133.381442626953,45.0,1.5,1.661589741706848,17.89900016784668,2.414472818374634,4.425292015075684,80.12523581463483,2.311936,48.8487439,SensorLogger (Pixel 4 XL),2.077720089280525,5252.942125734315,2.4265532286458553,2.2597939273354397,1588.0
2024-01-21 15:47:32+00:00,1705852051877599200,2134.479599121093,45.0,1.5,1.2484084367752075,17.80299949645996,2.431386947631836,4.318795204162598,80.3565180940582,2.3119373,48.8487714,SensorLogger (Pixel 4 XL),2.013272850318513,5256.001556432105,2.4269489415630625,2.089551568839041,1589.0
2024-01-21 15:47:33+00:00,1705852052989238000,2135.591238037109,45.0,1.5,1.4788191318511963,17.93899917602539,2.4585680961608887,5.357893466949463,80.39852408858212,2.3119443,48.8487993,SensorLogger (Pixel 4 XL),1.76834355188031,5259.1483957756955,2.4235707882842457,1.8852887736089392,1590.0
2024-01-21 15:47:34+00:00,1705852054137602300,2136.739602294922,45.0,1.5,1.4586337804794312,17.940000534057617,2.440182685852051,5.972109794616699,80.42129851022614,2.3119521,48.8488273,SensorLogger (Pixel 4 XL),1.781768174912926,5262.314494888476,2.411051815127908,2.044891450010917,1591.0
2024-01-21 15:47:35+00:00,1705852055217623000,2137.819623046875,45.0,1.5,1.4275147914886477,17.9060001373291,2.398977756500244,5.787845134735107,80.54478755369152,2.3119569,48.8488514,SensorLogger (Pixel 4 XL),1.383248308085412,5265.018693829222,2.3922483351435724,2.104930930957447,1592.0
2024-01-21 15:47:36+00:00,1705852055804040200,2138.4060402832038,45.0,1.5,1.4275147914886477,17.753999710083008,2.367814302444458,5.371944427490234,80.54478755369152,2.3119575,48.848865,SensorLogger (Pixel 4 XL),2.5798845407012623,5266.531581981926,2.3678438346310564,2.190953083755306,1593.0
2024-01-21 15:47:37+00:00,1705852056976874500,2139.578874511719,45.0,1.5,1.4296693801879885,17.750999450683594,2.3108150959014893,3.842337131500244,80.66827840115545,2.3119535,48.8488844,SensorLogger (Pixel 4 XL),2.183738428800951,5268.709445011189,2.33813325765447,2.296861875438979,1594.0
2024-01-21 15:47:38+00:00,1705852058032425200,2140.634425292969,45.0,1.5,1.4121525287628174,17.437999725341797,2.302123069763184,2.70682430267334,80.68599240017419,2.3119487,48.8489114,SensorLogger (Pixel 4 XL),2.828670999311836,5271.732209990314,2.3035815959602584,2.168960317996188,1595.0
